"Concurso";"Data_Sorteio";"Arrecadacao_Total";"Ganhadores_Sena";"Cidade";"UF";"Rateio_Sena";"Ganhadores_Quina";"Rateio_Quina";"Ganhadores_Quadra";"Rateio_Quadra";"Acumulado";"Valor_Acumulado";"Estimativa_Premio";"Acumulado_Mega_da_Virada"
1289;2011-06-04;82657220;2;"ATIBAIA,BEBEDOURO";"SP,SP";26440275.46;436;11099.09;30724;2.25;FALSE;0;2.3e+07;27614309.97
1290;2011-06-08;39216014;0;NA;NA;0;93;24687.3;7535;435.28;TRUE;24014974.07;3e+07;28218499.29
1291;2011-06-11;48474300;0;NA;NA;0;49;57917.35;5416;748.56;TRUE;29242776.55;3.5e+07;28965328.24
1292;2011-06-15;49790146;0;NA;NA;0;128;22773.34;10397;400.52;TRUE;34612488.92;4e+07;29732430.01
1293;2011-06-18;57303466;0;NA;NA;0;163;20581.95;11182;42.86;TRUE;40792489.49;5e+07;30615287.25
1294;2011-06-22;64840156;0;NA;NA;0;148;25649.3;10401;521.39;TRUE;65385078.43;7.2e+07;31614260
1295;2011-06-25;74795498;1;"SANTO ANDRÉ";"SP";73451540.26;314;13945.66;20014;312.56;FALSE;0;2500000;32766611.7
1296;2011-06-29;22389830;0;NA;NA;0;48;27308.81;3607;519.15;TRUE;2414673.52;5e+06;33111565.08
1297;2011-07-02;29736902;0;NA;NA;0;100;17409.61;9538;260.75;TRUE;5621705.9;9e+06;33569712.58
1298;2011-07-06;31765670;1;"MANDAGUARI";"PR";9047534.6;38;48940.41;4046;656.63;FALSE;0;2e+06;34059116.7
1299;2011-07-09;24421448;0;NA;NA;0;35;40850.42;3035;672.98;TRUE;15046663.45;1.8e+07;34435370.58
1300;2011-07-13;36367478;2;"CODÓ,DIVINÓPOLIS";"MA,MG";9484391.42;58;36709.5;3652;832.87;FALSE;0;2500000;34995673.37
1301;2011-07-16;25508528;1;"BLUMENAU";"SC";2751015.4;74;20181.19;5155;413.85;FALSE;0;2e+06;35388675.59
1302;2011-07-20;21695498;0;NA;NA;0;63;20161.47;5084;356.91;TRUE;2339791.97;5e+06;35722931.6
1303;2011-07-23;27473682;0;NA;NA;0;40;40211.48;3573;64.31;TRUE;5302743.11;9e+06;36146210.35
1304;2011-07-27;28646906;0;NA;NA;0;79;21229.7;7568;316.58;TRUE;17861876.13;2.1e+07;36587564.6
1305;2011-07-30;39487318;0;NA;NA;0;136;16998.55;9982;330.85;TRUE;22120460.55;2.7e+07;37195933.81
1306;2011-08-03;42754456;0;NA;NA;0;167;14988.5;10694;334.37;TRUE;26731395.64;3.2e+07;37854638.84
1307;2011-08-06;49555382;1;"GUANHÃES";"MG";32075789.45;153;18962.37;11019;376.13;FALSE;0;2e+06;38618123.69
1308;2011-08-09;14716496;0;NA;NA;0;75;11487.79;4417;278.65;TRUE;1587128.31;3800000;38844856.31
1309;2011-08-11;22953932;0;NA;NA;0;100;13438.49;6163;31.15;TRUE;15550756.73;1.8e+07;39198500.63
1310;2011-08-13;35441740;0;NA;NA;0;107;19392.08;7570;391.57;TRUE;19373038.14;2.4e+07;39744540.85
1311;2011-08-17;39404808;0;NA;NA;0;253;9118.47;13609;242.16;TRUE;23622724.12;2.9e+07;40351638.87
1312;2011-08-20;45959796;0;NA;NA;0;201;13386.76;10377;370.42;TRUE;28579345.16;3.3e+07;41059727.61
1313;2011-08-24;48565804;0;NA;NA;0;140;20309.34;9036;449.52;TRUE;33817016.06;3.9e+07;41807966.32
1314;2011-08-27;57336632;0;NA;NA;0;122;27514.75;7797;615.03;TRUE;55369062.27;6.3e+07;42691334.54
1315;2011-08-31;79859638;1;"ARACAJU";"SE";63981675.84;108;43290.92;9003;741.88;FALSE;0;2500000;43921707.92
1316;2011-09-03;26185292;1;"VINHEDO";"SP";2824002.29;241;6361.12;9757;224.45;FALSE;0;2e+06;44325136.83
1317;2011-09-08;20544576;0;NA;NA;0;67;17952.11;5004;343.38;TRUE;2215668.61;4700000;44641660.93
1318;2011-09-10;25462822;0;NA;NA;0;140;10648.09;6962;305.89;TRUE;4961754.76;8e+06;45033958.97
1319;2011-09-14;30169434;0;NA;NA;0;103;17148.38;7798;323.57;TRUE;20568151.64;2.5e+07;45498770.35
1320;2011-09-17;44252956;0;NA;NA;0;128;20240.7;8496;435.63;TRUE;25340695.29;3.1e+07;46180562.32
1321;2011-09-21;53135684;1;"PETRÓPOLIS";"RJ";31071213.53;128;24303.54;11775;377.41;FALSE;0;2e+06;46999207.8
1322;2011-09-24;25427030;0;NA;NA;0;54;27567.36;3738;568.92;TRUE;2742226.09;5700000;47390954.4
1323;2011-09-28;28429866;0;NA;NA;0;58;28697.23;5387;441.39;TRUE;5808298.7;9e+06;47828964.79
1324;2011-10-01;34005492;0;NA;NA;0;86;23149.62;5421;524.64;TRUE;22033754.85;2.6e+07;48352877.16
1325;2011-10-05;43670856;0;NA;NA;0;195;13111.44;14090;259.22;TRUE;26743520.84;3.2e+07;49025700.88
1326;2011-10-08;52738340;0;NA;NA;0;179;17249.11;13207;333.97;TRUE;32431186.77;3.8e+07;49838224.59
1327;2011-10-13;58515206;0;NA;NA;0;89;38492.13;7175;682.09;TRUE;38741869.73;4.6e+07;50739750.74
1328;2011-10-15;61651408;1;"TERESINA";"PI";45390782.32;213;16945.58;14179;363.65;FALSE;0;2e+06;51689595.42
1329;2011-10-19;25381758;0;NA;NA;0;66;22514.95;5244;404.81;TRUE;19139519.77;2.3e+07;52080644.52
1330;2011-10-22;44818908;0;NA;NA;0;76;34525.57;6768;553.85;TRUE;23973099.6;3e+07;52771155.94
1331;2011-10-26;48606926;1;"PEDRO CANÁRIO";"ES";29215205.37;157;18125.57;11461;35.47;FALSE;0;2e+06;53520028.21
1332;2011-10-29;27477446;1;"BRASÍLIA";"DF";2963357.08;150;10724.53;10790;212.98;FALSE;0;2e+06;53943364.94
1333;2011-11-03;23695356;0;NA;NA;0;54;25689.91;3893;509.06;TRUE;2555470.44;5e+06;54308432.16
1334;2011-11-05;28431066;0;NA;NA;0;392;4246.2;16794;141.59;TRUE;17351264.84;2.1e+07;54746461.03
1335;2011-11-09;42041302;1;"GOIÂNIA";"GO";21885288.49;94;26184.33;7457;471.52;FALSE;0;2500000;55394178.71
1336;2011-11-12;28618536;1;"BARBALHA";"CE";3086420.09;38;44091.72;3539;676.33;FALSE;0;2e+06;55835095.87
1337;2011-11-16;20058304;0;NA;NA;0;30;39144.08;2680;625.97;TRUE;2163225.69;5e+06;56144128.12
1338;2011-11-19;30461948;1;"SALVADOR";"BA";5448452.03;102;17484.4;6329;402.54;FALSE;0;2300000;56613446.19
1339;2011-11-23;23396164;0;NA;NA;0;58;23616.19;5087;384.66;TRUE;12323951.62;1.6e+07;56973903.84
1340;2011-11-26;35779136;0;NA;NA;0;71;29502.9;6148;486.73;TRUE;16182620.14;2e+07;57525142.22
1341;2011-11-30;40783200;0;NA;NA;0;90;26529.68;6566;519.48;TRUE;20580961.4;2.5e+07;58153476.7
1342;2011-12-03;47829560;0;NA;NA;0;102;27452.98;8092;494.35;TRUE;25739230.68;3.1e+07;58890372.31
1343;2011-12-07;49985698;0;NA;NA;0;58;50455.78;6113;683.89;TRUE;31130032.72;3.7e+07;59660486.92
1344;2011-12-10;58986186;3;"ESTÂNCIA VELHA,FLORIANÓPOLIS,TAUBATÉ";"RS,SC,SP";12497169.8;236;14632.94;13393;368.35;FALSE;0;2e+07;60569269.32
1345;2011-12-14;35477030;0;NA;NA;0;74;28067.82;6043;4.91;TRUE;19645695.09;2.4e+07;61115853.23
1346;2011-12-17;44171706;1;"CURITIBA";"PR";24409476.19;57;45369.34;5205;709.77;FALSE;0;2e+06;61796393.4
1347;2011-12-20;15591154;0;NA;NA;0;38;24020.82;2940;443.53;TRUE;1681457.45;4e+06;62036601.62
1348;2011-12-22;24032082;0;NA;NA;0;89;15808.64;5009;401.26;TRUE;4273242.73;7e+06;62406856.67
1349;2011-12-24;26205394;1;"JUIZ DE FORA";"MG";7099412.95;168;9132.18;7012;312.56;FALSE;0;1.7e+08;72672429.3
1350;2011-12-31;549326718;5;"RUSSAS,BRASÍLIA,CARMO DO CAJURU,BELÉM,MAUÁ";"CE,DF,MG,PA,SP";35523497.52;954;33711.3;85582;536.83;FALSE;0;2500000;0
1351;2012-01-04;20333424;0;NA;NA;0;34;35012.63;3264;521.02;TRUE;2192896.53;4700000;313270.94
1352;2012-01-07;27619428;0;NA;NA;0;75;21559.89;6632;34.83;TRUE;5171565.92;8e+06;738795.15
1353;2012-01-11;29111596;1;"SÃO LEOPOLDO";"RS";8311160.99;161;10586.03;10308;23.62;FALSE;0;2e+06;1187308.75
1354;2012-01-14;26110882;1;"INDAIAL";"SC";2815977.4;71;21530.61;4842;451.01;FALSE;0;9500000;1589591.26
1355;2012-01-18;28231626;0;NA;NA;0;133;12427.32;6490;363.81;TRUE;10038894.3;13500000;2024547.42
1356;2012-01-21;34891612;0;NA;NA;0;90;22697.17;7070;412.75;TRUE;13801846.13;1.8e+07;2562111.99
1357;2012-01-25;34816916;0;NA;NA;0;116;17572.17;6940;419.59;TRUE;17556742.21;21500000;3098525.73
1358;2012-01-28;41749108;0;NA;NA;0;145;16856.7;10440;334.45;TRUE;22059253.65;2.7e+07;3741741.67
1359;2012-02-01;43427112;0;NA;NA;0;254;10009.69;13663;265.83;TRUE;39156095.15;4.5e+07;4410810.11
1360;2012-02-04;57400014;2;"ARAPIRACA,ITAÚNA";"AL,MG";22673254.06;112;30004.55;9880;48.59;FALSE;0;2500000;5295154.83
1361;2012-02-08;23685136;0;NA;NA;0;38;36490.98;3381;58.59;TRUE;2554368.24;5e+06;5660064.59
1362;2012-02-11;29840642;3;"VITÓRIA,AMERICANA,SÃO PAULO";"ES,SP,SP";1924196.22;129;13542.9;8825;28.28;FALSE;0;2e+06;6119810.37
1363;2012-02-15;22238800;0;NA;NA;0;36;36166.13;2744;677.83;TRUE;2398385.4;5e+06;6462436.87
1364;2012-02-18;27107626;0;NA;NA;0;60;26450.47;4436;511.08;TRUE;16186627.78;1.9e+07;6880075.89
1365;2012-02-22;20781492;0;NA;NA;0;52;23397.34;3368;516.05;TRUE;18427847.04;2.2e+07;7200250.08
1366;2012-02-25;41492838;1;"CUIABÁ";"MT";22902720.55;124;19590.46;7974;43.52;FALSE;0;2e+06;7839517.74
1367;2012-03-01;17429746;0;NA;NA;0;111;9193.08;6443;226.25;TRUE;1879743.88;3800000;8108052.58
1368;2012-03-03;27762382;1;"MORRETES";"PR";4873830.43;34;47804.75;4447;522.13;FALSE;0;2e+06;8535779.24
1369;2012-03-07;21682238;0;NA;NA;0;195;6509.72;7636;237.48;TRUE;11093283.98;14500000;8869830.97
1370;2012-03-10;36211332;2;"SALVADOR,SALVADOR";"BA,BA";7499281.75;115;18434.86;9979;303.49;FALSE;0;2e+06;9427728.06
1371;2012-03-14;21159460;0;NA;NA;0;101;12265.25;7421;238.47;TRUE;2281981.94;5e+06;9753725.5
1372;2012-03-17;28545872;0;NA;NA;0;48;34817.31;4069;586.74;TRUE;5360565.43;9e+06;10193523.16
1373;2012-03-21;29296932;1;"IPATINGA";"MG";8520148.41;73;23495.92;6082;402.87;FALSE;0;2e+06;10644892.18
1374;2012-03-24;24212762;0;NA;NA;0;32;44298.35;3575;566.45;TRUE;12062910.42;1.5e+07;11017930.91
1375;2012-03-28;33206740;2;"FOZ DO IGUAÇU,SÃO PAULO";"PR,SP";7822077.02;121;16066.97;7136;389.19;FALSE;0;2e+06;11529537.16
1376;2012-03-31;24649260;0;NA;NA;0;57;25317.58;4091;503.92;TRUE;2658346.01;5500000;11909300.9
1377;2012-04-04;27285304;1;"RIO DE JANEIRO";"RJ";5600981.17;175;9128.17;12352;184.75;FALSE;0;2e+06;12329677.36
1378;2012-04-07;19957006;0;NA;NA;0;74;15789.08;5614;297.31;TRUE;2152301.02;5e+06;12637148.96
1379;2012-04-11;26028118;0;NA;NA;0;61;24980.79;5455;399.06;TRUE;13848344.05;1.7e+07;13038156.32
1380;2012-04-14;40011288;0;NA;NA;0;100;23424.79;6994;478.46;TRUE;18163437.01;2.3e+07;13654598.19
1381;2012-04-18;43151892;1;"SÃO PAULO";"SP";22817234.34;109;23177.49;7087;509.25;FALSE;0;2e+06;14319426.39
1382;2012-04-20;16820638;0;NA;NA;0;70;14068.17;6131;229.45;TRUE;1814053.48;4500000;14578576.91
1383;2012-04-25;25465080;0;NA;NA;0;106;14064.76;6224;342.19;TRUE;4560383.15;7500000;14970909.73
1384;2012-04-28;32449994;2;"LONDRINA,SÃO CAETANO DO SUL";"PR,SP";4030007.03;56;33924.99;5010;541.71;FALSE;0;1.4e+07;15470857.02
1385;2012-05-02;25027030;1;"ITATIBA";"SP";13402970.05;52;28177.29;4170;501.95;FALSE;0;2e+06;15856440.95
1386;2012-05-05;25071540;0;NA;NA;0;27;54363.88;3462;605.68;TRUE;2703887.6;6e+06;16242710.61
1387;2012-05-09;27838600;0;NA;NA;0;47;34677.09;3492;666.75;TRUE;5706194.01;9e+06;16671611.54
1388;2012-05-12;35078914;0;NA;NA;0;48;42785.64;4047;724.95;TRUE;9489345.77;1.4e+07;17212061.81
1389;2012-05-16;37083342;1;"CORRENTE";"PI";13488668.85;146;14870.28;7397;419.29;FALSE;0;1.3e+07;17783393.69
1390;2012-05-19;33991512;2;"FORTALEZA,CORUMBÁ";"CE,MS";6920519.93;149;13356.03;7924;358.77;FALSE;0;2e+06;18307090.69
1391;2012-05-23;21495362;0;NA;NA;0;74;17006.16;5293;339.65;TRUE;2318207.92;5e+06;18638263.26
1392;2012-05-26;27785084;0;NA;NA;0;116;14023.2;8651;268.62;TRUE;5314742.8;1e+07;19066339.69
1393;2012-05-30;26194122;1;"GOVERNADOR VALADARES";"MG";8139697.37;86;17831.94;5717;38.32;FALSE;0;2e+06;19469904.65
1394;2012-06-02;24729388;0;NA;NA;0;32;45243.54;4092;505.44;TRUE;11764027.65;1.5e+07;19850902.89
1395;2012-06-06;36700846;0;NA;NA;0;245;8770.07;13657;224.75;TRUE;15722099.73;2e+07;20416341.78
1396;2012-06-09;38947900;0;NA;NA;0;44;51823.24;4577;71.17;TRUE;19922509.6;2.5e+07;21016400.35
1397;2012-06-13;48213450;0;NA;NA;0;249;11336.06;18115;222.59;TRUE;25122180.21;3.1e+07;21759210.45
1398;2012-06-16;56080918;0;NA;NA;0;75;43777.11;7149;656.09;TRUE;31170332.79;3.7e+07;22623232.27
1399;2012-06-20;65858258;2;"JARAGUÁ,CURITIBA";"GO,PR";19136470.53;648;5950.16;9834;560.11;FALSE;0;2e+07;23637890.6
1400;2012-06-23;37429448;0;NA;NA;0;72;30435.06;6208;504.26;TRUE;20699395.11;2.5e+07;24214554.83
1401;2012-06-27;41339942;1;"NAVIRAÍ";"MS";25157779.26;233;10387.41;11965;288.96;FALSE;0;2e+06;24851466.86
1402;2012-06-30;26330100;0;NA;NA;0;101;15262.45;7929;277.73;TRUE;2839619.38;6e+06;25257126.79
1403;2012-07-04;30848352;0;NA;NA;0;95;19010.85;6176;417.75;TRUE;6166518.19;1e+07;25732398.05
1404;2012-07-07;38186236;0;NA;NA;0;88;25404.89;7470;427.54;TRUE;22089242.39;2.7e+07;26320721.89
1405;2012-07-11;51310412;1;"CURITIBA";"PR";27622910.73;315;9536.48;15516;276.58;FALSE;0;2500000;27111245.95
1406;2012-07-14;29317880;0;NA;NA;0;134;12809.17;9133;268.48;TRUE;3161842.16;6e+06;27562937.71
1407;2012-07-18;31321024;0;NA;NA;0;53;34598.18;3583;731.11;TRUE;6539717.17;1.1e+07;28045491.3
1408;2012-07-21;39008398;0;NA;NA;0;118;19353.93;8075;404.02;TRUE;10746651.56;1.6e+07;28646481.94
1409;2012-07-25;41611002;0;NA;NA;0;96;25376.4;6846;508.35;TRUE;28288400.52;3.3e+07;29287570.12
1410;2012-07-28;57836634;0;NA;NA;0;70;48372.46;6917;699.32;TRUE;34525901.6;4.2e+07;30178641.72
1411;2012-08-01;78679980;2;"ARAUCÁRIA,SÃO BERNARDO DO CAMPO";"PR,SP";21505646.36;360;12795.43;21016;313.11;FALSE;0;3e+06;31390840.47
1412;2012-08-04;30492424;1;"COLATINA";"ES";3288513.09;103;17331.97;6893;369.98;FALSE;0;2e+06;31860628.06
1413;2012-08-07;15152076;0;NA;NA;0;70;12672.64;3887;326.02;TRUE;1634104.26;4e+06;32094071.54
1414;2012-08-09;25733096;0;NA;NA;0;36;41848.78;3349;642.64;TRUE;18502377.63;2.2e+07;32490533.6
1415;2012-08-11;40685478;0;NA;NA;0;39;61075.63;3766;903.55;TRUE;22890179.88;2.8e+07;33117362.51
1416;2012-08-15;50942620;2;"BRASÍLIA,ESTRELA DO NORTE";"DF,SP";14192091.49;206;14477.96;14457;294.71;FALSE;0;2500000;33902220.11
1417;2012-08-18;28704854;4;"NOVA GLÓRIA,CORONEL FABRICIANO,BOM PRINCÍPIO,GUARULHOS";"GO,MG,RS,SP";773932.3;83;20247.46;6383;376.11;FALSE;0;2e+06;34344467.15
1418;2012-08-22;24524004;0;NA;NA;0;188;7637.07;11107;184.66;TRUE;2644837.54;5600000;34722301.1
1419;2012-08-25;30791774;0;NA;NA;0;56;32191.4;3828;672.75;TRUE;17872769.48;2.2e+07;35196700.69
1420;2012-08-29;41256602;0;NA;NA;0;129;18723.93;9189;37.55;TRUE;22322165.67;2.8e+07;35832328.73
1421;2012-09-01;49871110;1;"SÃO PAULO";"SP";27700609.77;142;20561.45;8046;518.39;FALSE;0;2500000;36600677.91
1422;2012-09-05;24685402;1;"CAÇAPAVA";"SP";2662243.82;250;5780.87;12007;171.94;FALSE;0;2e+06;36980998.47
1423;2012-09-08;20301558;3;"MANAUS,JABOATÃO DOS GUARARAPES,MAUÁ";"AM,PE,SP";729819.96;187;6355.96;8340;203.59;FALSE;0;2e+06;37293778.46
1424;2012-09-12;23333070;0;NA;NA;0;83;16458.38;6625;294.56;TRUE;13325277.46;1.7e+07;37653264.05
1425;2012-09-15;39029976;1;"RIO DE JANEIRO";"RJ";17534538.97;82;27866.19;6460;505.31;FALSE;0;2e+06;38254587.13
1426;2012-09-19;22530210;0;NA;NA;0;67;19687.18;5957;316.32;TRUE;2429813.06;5500000;38601703.29
1427;2012-09-22;29080638;0;NA;NA;0;73;23322.46;4824;504.18;TRUE;5566069.41;9e+06;39049739.92
1428;2012-09-26;30227772;1;"RECIFE";"PE";8826040.59;204;8674.99;9777;258.58;FALSE;0;2e+06;39515450.1
1429;2012-09-29;25455478;0;NA;NA;0;59;25259.36;4805;443.08;TRUE;12664526.03;1.6e+07;39907634.98
1430;2012-10-03;39097864;0;NA;NA;0;87;26310.37;6685;489.15;TRUE;16881109.04;2.2e+07;40510004.01
1431;2012-10-06;49552308;0;NA;NA;0;278;10435.48;17721;233.86;TRUE;22225171.32;2.8e+07;41273441.49
1432;2012-10-10;52510170;0;NA;NA;0;124;24792.19;10268;427.71;TRUE;27888229.83;3.5e+07;42082449.86
1433;2012-10-13;55794726;1;"VIÇOSA DO CEARÁ";"CE";33905517.49;124;26342.96;9358;498.66;FALSE;0;2e+06;42942062.39
1434;2012-10-17;25079638;2;"LUIZ ALVES,RIBEIRÃO PRETO";"SC,SP";1352380.47;116;12657.75;6335;33.11;FALSE;0;1.9e+07;43328456.82
1435;2012-10-20;41564024;0;NA;NA;0;93;26165.43;6915;502.71;TRUE;19534166.5;2.5e+07;43968821.22
1436;2012-10-24;46027556;0;NA;NA;0;127;21218.15;9275;415.04;TRUE;24498095.24;3e+07;44677953.92
1437;2012-10-27;60881314;0;NA;NA;0;107;33311.44;8856;574.96;TRUE;31063955.59;3.8e+07;45615933.98
1438;2012-10-31;68771562;2;"SÃO PAULO,SÃO PAULO";"SP,SP";19240377.33;712;5654.86;19524;29.46;FALSE;0;2500000;46675476.71
1439;2012-11-03;24893922;0;NA;NA;0;45;32387.25;3961;525.63;TRUE;19099165.19;2.5e+07;47059009.86
1440;2012-11-07;49203458;1;"RIALMA";"GO";24405605.1;148;19463.78;11068;371.81;FALSE;0;2e+06;47817072.71
1441;2012-11-10;29497406;0;NA;NA;0;66;26165.75;5471;450.93;TRUE;3181203.48;6700000;48271530.35
1442;2012-11-14;34432308;0;NA;NA;0;80;25198.19;6274;4.59;TRUE;6894620.79;1.1e+07;48802018.55
1443;2012-11-17;35945462;0;NA;NA;0;72;29228.38;5984;502.39;TRUE;10771227.06;1.5e+07;49355819.46
1444;2012-11-21;38922186;0;NA;NA;0;175;13021.24;11165;291.56;TRUE;27713340.32;3.2e+07;49955481.87
1445;2012-11-24;57211388;1;"ARAXÁ";"MG";33883410.57;133;25183.96;10497;455.83;FALSE;0;2500000;50836920.5
1446;2012-11-28;24470254;1;"RIBEIRÃO PIRES";"SP";2639040.77;87;16466.92;5521;370.69;FALSE;0;2500000;51213926.34
1447;2012-12-01;27911454;0;NA;NA;0;51;32040.96;4339;5.38;TRUE;3010163.5;6e+06;51643949.71
1448;2012-12-05;31044854;0;NA;NA;0;83;21898.01;6212;417.97;TRUE;6358254.43;1e+07;52122248.43
1449;2012-12-08;36690336;0;NA;NA;0;116;18517.69;8481;361.82;TRUE;22336184.15;2.7e+07;52687525.39
1450;2012-12-12;46428132;0;NA;NA;0;88;30888.14;7146;543.39;TRUE;27343313.77;3.3e+07;53402829.63
1451;2012-12-15;53760158;0;NA;NA;0;164;19191.54;12868;349.41;TRUE;33141179.59;4e+07;54231096.19
1452;2012-12-18;37411840;0;NA;NA;0;60;36504.89;5878;532.32;TRUE;37175930.17;4.1e+07;54807489.15
1453;2012-12-20;51704394;0;NA;NA;0;282;10734.25;14237;303.74;TRUE;42752088.24;4.8e+07;55604083.17
1454;2012-12-22;58744064;0;NA;NA;0;144;23883.32;11007;446.36;TRUE;122411671.25;2.3e+08;122411671.25
1455;2012-12-31;640548924;3;"APARECIDA DE GOIÂNIA,FRANCA,SÃO PAULO";"GO,SP,SP";81594699.72;1368;27413.18;113258;473.01;FALSE;0;2500000;0
1456;2013-01-02;12180490;0;NA;NA;0;24;29713.02;2685;379.41;TRUE;1313627.95;3500000;187661.16
1457;2013-01-05;30743352;0;NA;NA;0;96;18748.79;6867;374.43;TRUE;4629202.83;7500000;661314.73
1458;2013-01-09;35151968;0;NA;NA;0;134;15358.12;9515;308.98;TRUE;8420233.24;1.3e+07;1202890.51
1459;2013-01-12;44748336;1;"LAGES";"SC";13246202.09;147;17821.85;11563;323.66;FALSE;0;1.3e+07;1892314.64
1460;2013-01-16;36815066;0;NA;NA;0;103;20925.78;7074;435.26;TRUE;12296574.51;1.7e+07;2459513.28
1461;2013-01-19;45787974;0;NA;NA;0;99;27077.55;6683;573.02;TRUE;17234665.08;2.3e+07;3164954.8
1462;2013-01-23;48551594;1;"SÃO PAULO";"SP";22470803.48;392;7251.21;12264;33.11;FALSE;0;2e+06;3912974.58
1463;2013-01-26;27723126;0;NA;NA;0;46;35283.98;4520;512.97;TRUE;2989852.91;6e+06;4340096.43
1464;2013-01-30;30500016;0;NA;NA;0;76;23495.23;5570;457.97;TRUE;19117004.46;2.5e+07;4810001
1465;2013-02-02;46555048;0;NA;NA;0;117;23295.61;7939;490.45;TRUE;24137821.57;3e+07;5527260.6
1466;2013-02-06;53181258;1;"RIO DE JANEIRO";"RJ";29873254.83;213;14617.47;15287;290.95;FALSE;0;3e+06;6346608.23
1467;2013-02-09;28717388;1;"CONTAGEM";"MG";3097080.96;75;22416.97;3925;611.92;FALSE;0;1500000;6789048.38
1468;2013-02-13;14302608;1;"VOLTA REDONDA";"RJ";1542491.77;179;4677.95;6493;184.23;FALSE;0;2e+06;7009404.35
1469;2013-02-16;27317922;0;NA;NA;0;105;15231.81;6920;330.16;TRUE;14475394.97;1.9e+07;7430283.35
1470;2013-02-20;40807202;2;"IÚNA,CÓRREGO NOVO";"ES,MG";9438162.39;172;13889.98;9203;370.85;FALSE;0;3e+06;8058987.62
1471;2013-02-23;27924488;0;NA;NA;0;92;17770.13;5159;45.27;TRUE;3011569.17;6500000;8489211.81
1472;2013-02-27;30118576;0;NA;NA;0;130;13563.89;7002;359.75;TRUE;6259763.9;1e+07;8953239.64
1473;2013-03-02;38088322;0;NA;NA;0;121;18428.91;8300;38.38;TRUE;10367470.95;1.5e+07;9540054.94
1474;2013-03-06;40567716;1;"ALTO PARNAÍBA";"MA";14742572.93;158;15031.99;11838;286.61;FALSE;0;1.6e+07;10165069.53
1475;2013-03-09;38445112;1;"COTIA";"SP";16179244.6;111;20277.36;9065;35.47;FALSE;0;3e+06;10757381.79
1476;2013-03-13;25578566;0;NA;NA;0;58;25819.12;4681;457.01;TRUE;2758568.78;7e+06;11151463.06
1477;2013-03-16;33215034;0;NA;NA;0;58;33527.4;4036;68.83;TRUE;6340706.88;1e+07;11663197.09
1478;2013-03-20;34163442;0;NA;NA;0;56;35716.33;4924;580.28;TRUE;10025127.83;1.5e+07;12189542.95
1479;2013-03-23;40879372;0;NA;NA;0;59;40564.43;5006;682.98;TRUE;26112714.84;3.2e+07;12819359.12
1480;2013-03-27;51049112;1;"TERESÓPOLIS";"RJ";31618202.79;151;19792.67;11395;374.68;FALSE;0;2500000;13605857.42
1481;2013-03-30;22104474;0;NA;NA;0;46;28132.97;3154;586.15;TRUE;2383898.76;5200000;13946414.38
1482;2013-04-03;28043090;0;NA;NA;0;79;20782.22;5433;431.69;TRUE;5408258.78;9e+06;14378465.82
1483;2013-04-06;35080218;0;NA;NA;0;53;38750.7;4817;609.08;TRUE;9191551.17;1.3e+07;14918936.18
1484;2013-04-10;37284786;0;NA;NA;0;85;25680.65;7114;438.34;TRUE;24978254.24;3e+07;15493371.66
1485;2013-04-13;52780898;0;NA;NA;0;212;14575.86;12408;355.77;TRUE;30670509.92;3.7e+07;16306551.06
1486;2013-04-17;59964778;1;"LONDRINA";"PR";37137524.71;174;20176.24;12128;413.52;FALSE;0;2500000;17230410.34
1487;2013-04-20;27266336;0;NA;NA;0;198;8062.23;9593;237.72;TRUE;2940589.52;6500000;17650494.57
1488;2013-04-24;29223638;1;"HORTOLÂNDIA";"SP";6092267.98;144;11881.33;7105;3.44;FALSE;0;2800000;18100734.36
1489;2013-04-27;26586222;1;"CAMPO GRANDE";"MS";2867241.35;86;18098.87;5462;407.09;FALSE;0;1.7e+07;18510340.29
1490;2013-05-02;33584654;0;NA;NA;0;73;26934.64;4902;573.01;TRUE;16896662.04;20500000;19027768.93
1491;2013-05-04;39743064;0;NA;NA;0;74;31442.92;5450;60.99;TRUE;21182827.87;2.5e+07;19640078.34
1492;2013-05-08;48938634;1;"NEPOMUCENO";"MG";26460707.33;232;12349.72;12719;32.18;FALSE;0;2400000;20394061.14
1493;2013-05-11;27293590;2;"SALVADOR,CAMPINAS";"BA,SP";1471764.39;137;11663.62;9075;251.54;FALSE;0;2500000;20814565.27
1494;2013-05-15;23860410;0;NA;NA;0;68;20542.92;5746;34.73;TRUE;14329345.31;1.9e+07;21182175.42
1495;2013-05-18;40412652;0;NA;NA;0;140;16899.84;9828;343.91;TRUE;18687724.13;2.4e+07;21804800.99
1496;2013-05-22;46072184;0;NA;NA;0;106;25446.39;8337;462.19;TRUE;23656465.87;2.9e+07;22514621.25
1497;2013-05-25;50296330;0;NA;NA;0;252;11685.01;17540;239.82;TRUE;29080768.61;34500000;23289521.66
1498;2013-05-29;59252370;0;NA;NA;0;237;14636.95;14820;334.38;TRUE;35470952.42;4.3e+07;24202405.07
1499;2013-06-01;70151904;1;"PEDRA PRETA";"MT";43036617.07;295;13922.29;18276;321.03;FALSE;0;2.2e+07;25283214.32
1500;2013-06-05;42334170;1;"MIRANTE DO PARANAPANEMA";"SP";22610179.37;81;30598.43;7055;501.86;FALSE;0;3e+06;25935444.12
